[   10    29    37 88172],67
[   10    29    37 92175],8
[   10    29    37 96163],6
[   10    29    37 99744],6
[    10     29     37 104731],8
[    10     29     37 108720],5
[    10     29     37 116162],3
[    10     29     37 121149],3
[    10     29     37 124661],9
[    10     29     37 128541],2
[    10     29     37 137038],69
[    10     29     37 140999],66
[    10     29     37 145017],71
[    10     29     37 149008],66
[    10     29     37 153468],69
[    10     29     37 157457],66
[    10     29     37 161446],67
[    10     29     37 165200],68
[    10     29     37 170039],69
[    10     29     37 174060],70
[    10     29     37 178052],68
[    10     29     37 182010],71
[    10     29     37 186030],65
[    10     29     37 190736],67
[    10     29     37 194492],70
[    10     29     37 202657],72
[    10     29     37 329608],8
[    10     29     37 333436],2
[    10     29     37 337426],6
[    10     29     37 341415],7
[    10     29     37 346373],9
[    10     29     37 354122],8
[    10     29     37 358143],5
[    10     29     37 362009],6
[    10     29     37 365974],2
[    10     29     37 378518],4
[    10     29     37 382507],3
[    10     29     37 386497],6
[    10     29     37 395015],69
[    10     29     37 399004],71
[    10     29     37 403320],69
[    10     29     37 407280],66
[    10     29     37 411269],69
[    10     29     37 415452],70
[    10     29     37 419408],68
[    10     29     37 423983],66
[    10     29     37 428005],67
[    10     29     37 431993],69
[    10     29     37 435976],65
[    10     29     37 439943],66
[    10     29     37 444444],71
[    10     29     37 448558],73
[    10     29     37 452550],68
[    10     29     37 460457],67
[    10     29     37 591353],5
[    10     29     37 595545],8
[    10     29     37 604386],9
[    10     29     37 608380],5
[    10     29     37 616359],2
[    10     29     37 624636],7
[    10     29     37 628627],5
[    10     29     37 632444],3
[    10     29     37 637035],4
[    10     29     37 641071],1
[    10     29     37 645191],5
[    10     29     37 649082],9
[    10     29     37 653105],73
[    10     29     37 657441],70
[    10     29     37 661615],74
[    10     29     37 665642],70
[    10     29     37 669370],68
[    10     29     37 673242],67
[    10     29     37 677263],72
[    10     29     37 682074],71
[    10     29     37 686057],63
[    10     29     37 690046],65
[    10     29     37 694036],73
[    10     29     37 698024],75
[    10     29     37 702444],68
[    10     29     37 706466],67
[    10     29     37 710410],67
[    10     29     37 719132],67
[    10     29     37 854254],1
[    10     29     37 858243],5
[    10     29     37 861886],3
[    10     29     37 865846],7
[    10     29     37 869871],9
[    10     29     37 874159],1
[    10     29     37 882661],9
[    10     29     37 886693],6
[    10     29     37 890653],6
[    10     29     37 894642],3
[    10     29     37 899218],8
[    10     29     37 903207],9
[    10     29     37 910659],1
[    10     29     37 915610],69
[    10     29     37 919600],67
[    10     29     37 923621],65
[    10     29     37 928048],70
[    10     29     37 932037],66
[    10     29     37 935866],66
[    10     29     37 939989],64
[    10     29     37 943980],65
[    10     29     37 947784],70
[    10     29     37 952413],67
[    10     29     37 956401],65
[    10     29     37 960420],68
[    10     29     37 964410],72
[    10     29     37 968051],72
[    10     29     37 973039],64
[    10     29     37 980666],67
[    10     29     38 108171],5
[    10     29     38 112170],9
[    10     29     38 116150],9
[    10     29     38 119717],7
[    10     29     38 124378],5
[    10     29     38 128370],7
[    10     29     38 136371],5
[    10     29     38 140403],4
[    10     29     38 152328],7
[    10     29     38 156749],6
[    10     29     38 160659],8
[    10     29     38 165366],8
[    10     29     38 169388],9
[    10     29     38 173378],66
[    10     29     38 177366],69
[    10     29     38 181514],69
[    10     29     38 185803],67
[    10     29     38 189789],67
[    10     29     38 193781],65
[    10     29     38 198106],70
[    10     29     38 202094],70
[    10     29     38 206397],62
[    10     29     38 210386],68
[    10     29     38 214375],67
[    10     29     38 218365],66
[    10     29     38 222354],67
[    10     29     38 226343],68
[    10     29     38 231050],73
[    10     29     38 238803],65
[    10     29     38 369490],2
[    10     29     38 373518],3
[    10     29     38 378380],4
[    10     29     38 382370],8
[    10     29     38 386396],8
[    10     29     38 390421],7
[    10     29     38 394410],3
[    10     29     38 403116],5
[    10     29     38 406411],3
[    10     29     38 410433],6
[    10     29     38 414422],5
[    10     29     38 422878],7
[    10     29     38 426899],5
[    10     29     38 430888],68
[    10     29     38 435230],71
[    10     29     38 439221],67
[    10     29     38 443210],64
[    10     29     38 448199],74
[    10     29     38 452186],68
[    10     29     38 456384],67
[    10     29     38 460372],68
[    10     29     38 464361],68
[    10     29     38 468378],66
[    10     29     38 472399],66
[    10     29     38 476357],66
[    10     29     38 480587],65
[    10     29     38 484559],71
[    10     29     38 488580],65
[    10     29     38 496560],68
[    10     29     38 627533],1
[    10     29     38 632309],1
[    10     29     38 636233],1
[    10     29     38 640222],5
[    10     29     38 644184],5
[    10     29     38 648172],1
[    10     29     38 652746],1
[    10     29     38 656771],7
[    10     29     38 660674],7
[    10     29     38 664473],9
[    10     29     38 668494],1
[    10     29     38 673179],6
[    10     29     38 681178],4
[    10     29     38 685138],4
[    10     29     38 689799],7
[    10     29     38 693790],65
[    10     29     38 697778],75
[    10     29     38 701500],67
[    10     29     38 705262],66
[    10     29     38 710280],67
[    10     29     38 714269],74
[    10     29     38 718267],67
[    10     29     38 722249],66
[    10     29     38 726237],68
[    10     29     38 730615],69
[    10     29     38 734490],72
[    10     29     38 738511],68
[    10     29     38 742500],68
[    10     29     38 746490],68
[    10     29     38 750479],66
[    10     29     38 758613],69
[    10     29     38 886419],6
[    10     29     38 890408],8
[    10     29     38 894398],7
