[    11     23     21 840421],63
[    11     23     21 845018],63
[    11     23     21 849123],66
[    11     23     21 857102],64
[    11     23     21 988624],3
[    11     23     21 992585],3
[    11     23     21 996603],6
[ 11  23  22 372],8
[  11   23   22 4364],3
[  11   23   22 8910],3
[   11    23    22 12900],4
[   11    23    22 16918],3
[   11    23    22 20523],4
[   11    23    22 25479],3
[   11    23    22 29469],3
[   11    23    22 33525],5
[   11    23    22 37590],2
[   11    23    22 41583],5
[   11    23    22 45814],4
[   11    23    22 49793],66
[   11    23    22 53815],63
[   11    23    22 57803],62
[   11    23    22 62117],64
[   11    23    22 66110],64
[   11    23    22 69798],66
[   11    23    22 73785],66
[   11    23    22 78132],63
[   11    23    22 82122],63
[   11    23    22 86111],63
[   11    23    22 90395],64
[   11    23    22 94856],64
[   11    23    22 98564],62
[    11     23     22 102907],63
[    11     23     22 106869],62
[    11     23     22 114834],63
[    11     23     22 246070],3
[    11     23     22 250060],6
[    11     23     22 254104],3
[    11     23     22 258064],3
[    11     23     22 263068],5
[    11     23     22 266790],6
[    11     23     22 270933],6
[    11     23     22 274922],5
[    11     23     22 278911],5
[    11     23     22 282900],4
[    11     23     22 287415],6
[    11     23     22 291436],4
[    11     23     22 295770],6
[    11     23     22 299560],5
[    11     23     22 303551],3
[    11     23     22 307572],6
[    11     23     22 311565],63
[    11     23     22 315549],70
[    11     23     22 319996],63
[    11     23     22 323901],65
[    11     23     22 328400],64
[    11     23     22 332426],65
[    11     23     22 336479],63
[    11     23     22 340127],63
[    11     23     22 344147],63
[    11     23     22 348108],64
[    11     23     22 353095],64
[    11     23     22 357084],63
[    11     23     22 360764],65
[    11     23     22 364685],67
[    11     23     22 369275],64
[    11     23     22 377165],62
[    11     23     22 504075],8
[    11     23     22 508035],3
[    11     23     22 512025],5
[    11     23     22 516573],7
[    11     23     22 520578],4
[    11     23     22 524604],5
[    11     23     22 528588],4
[    11     23     22 532577],4
[    11     23     22 536932],4
[    11     23     22 540948],3
[    11     23     22 544692],3
[    11     23     22 549608],5
[    11     23     22 553585],3
[    11     23     22 557575],4
[    11     23     22 561289],4
[    11     23     22 565281],6
[    11     23     22 570236],65
[    11     23     22 574225],65
[    11     23     22 577952],68
[    11     23     22 581969],66
[    11     23     22 585755],66
[    11     23     22 590741],61
[    11     23     22 594731],69
[    11     23     22 598308],63
[    11     23     22 602268],63
[    11     23     22 606258],65
[    11     23     22 610809],63
[    11     23     22 614710],70
[    11     23     22 618699],65
[    11     23     22 622718],68
[    11     23     22 627675],63
[    11     23     22 635654],66
[    11     23     22 765981],7
[    11     23     22 770937],8
[    11     23     22 774926],3
[    11     23     22 778917],8
[    11     23     22 782798],7
[    11     23     22 786819],3
[    11     23     22 790815],5
[    11     23     22 795475],8
[    11     23     22 799464],3
[    11     23     22 803439],3
[    11     23     22 807518],3
[    11     23     22 811507],5
[    11     23     22 815314],6
[    11     23     22 819480],4
[    11     23     22 823508],3
[    11     23     22 827493],63
[    11     23     22 832093],66
[    11     23     22 836054],68
[    11     23     22 840079],63
[    11     23     22 844057],63
[    11     23     22 848666],66
[    11     23     22 852655],64
[    11     23     22 856728],64
[    11     23     22 861079],63
[    11     23     22 865068],66
[    11     23     22 869057],63
[    11     23     22 873077],65
[    11     23     22 877264],62
[    11     23     22 881285],63
[    11     23     22 885445],66
[    11     23     22 893274],64
[   11    23    23 24409],3
[   11    23    23 28755],8
[   11    23    23 32736],4
[   11    23    23 36722],6
[   11    23    23 41206],6
[   11    23    23 45132],2
[   11    23    23 49152],5
[   11    23    23 53142],3
[   11    23    23 57135],4
[   11    23    23 61118],4
[   11    23    23 65511],6
[   11    23    23 69470],8
[   11    23    23 73823],7
[   11    23    23 77857],6
[   11    23    23 82004],4
[   11    23    23 85993],2
[   11    23    23 89982],63
[   11    23    23 94003],63
[   11    23    23 98664],67
[    11     23     23 102652],68
[    11     23     23 106387],67
[    11     23     23 110344],64
[    11     23     23 114340],70
[    11     23     23 118323],64
[    11     23     23 122283],65
[    11     23     23 127270],66
[    11     23     23 131284],63
[    11     23     23 134891],66
[    11     23     23 139171],66
[    11     23     23 143201],69
[    11     23     23 147164],66
[    11     23     23 155142],65
[    11     23     23 282952],3
[    11     23     23 286942],8
